match_no,ball_no,inning,over,batter,bowler,score,match_type,venue,location,team1,team2,toss_won,toss_decision,winner,winner_runs,winner_wickets,mom,day,month
61,108,2,17.1,Rinku Singh,Matheesha Pathirana,0,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,109,2,17.2,Nitish Rana,Matheesha Pathirana,5,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,110,2,17.2,Nitish Rana,Matheesha Pathirana,0,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,111,2,17.3,Nitish Rana,Matheesha Pathirana,1,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,112,2,17.4,Andre Russell,Matheesha Pathirana,1,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,113,2,17.5,Nitish Rana,Matheesha Pathirana,0,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,114,2,17.6,Nitish Rana,Matheesha Pathirana,2,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,115,2,18.1,Andre Russell,Tushar Deshpande,1,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,116,2,18.2,Nitish Rana,Tushar Deshpande,0,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,117,2,18.3,Nitish Rana,Tushar Deshpande,1,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
61,118,2,18.3,Nitish Rana,Tushar Deshpande,4,Group,MA Chidambaram Stadium,Chennai,CSK,KKR,CSK,bat,KKR,0,6,RK Singh,14,5
62,1,1,0.1,Wriddhiman Saha,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,2,1,0.2,Wriddhiman Saha,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,3,1,0.3,Wriddhiman Saha,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,4,1,0.4,Sai Sudharsan,Bhuvneshwar Kumar,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,5,1,0.5,Shubman Gill,Bhuvneshwar Kumar,3,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,6,1,0.6,Sai Sudharsan,Bhuvneshwar Kumar,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,7,1,1.1,Sai Sudharsan,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,8,1,1.2,Sai Sudharsan,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,9,1,1.2,Sai Sudharsan,Marco Jansen,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,10,1,1.3,Sai Sudharsan,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,11,1,1.4,Sai Sudharsan,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,12,1,1.5,Sai Sudharsan,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,13,1,1.5,Sai Sudharsan,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,14,1,1.6,Sai Sudharsan,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,15,1,1.6,Sai Sudharsan,Marco Jansen,5,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,16,1,1.6,Sai Sudharsan,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,17,1,2.1,Shubman Gill,Bhuvneshwar Kumar,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,18,1,2.2,Shubman Gill,Bhuvneshwar Kumar,3,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,19,1,2.3,Sai Sudharsan,Bhuvneshwar Kumar,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,20,1,2.4,Sai Sudharsan,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,21,1,2.5,Sai Sudharsan,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,22,1,2.6,Sai Sudharsan,Bhuvneshwar Kumar,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,23,1,3.1,Shubman Gill,Fazalhaq Farooqi,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,24,1,3.2,Shubman Gill,Fazalhaq Farooqi,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,25,1,3.3,Shubman Gill,Fazalhaq Farooqi,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,26,1,3.4,Shubman Gill,Fazalhaq Farooqi,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,27,1,3.5,Shubman Gill,Fazalhaq Farooqi,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,28,1,3.6,Shubman Gill,Fazalhaq Farooqi,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,29,1,4.1,Sai Sudharsan,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,30,1,4.2,Shubman Gill,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,31,1,4.3,Sai Sudharsan,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,32,1,4.4,Shubman Gill,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,33,1,4.5,Shubman Gill,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,34,1,4.6,Shubman Gill,Marco Jansen,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,35,1,5.1,Sai Sudharsan,T Natarajan,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,36,1,5.2,Sai Sudharsan,T Natarajan,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,37,1,5.3,Sai Sudharsan,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,38,1,5.4,Shubman Gill,T Natarajan,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,39,1,5.5,Shubman Gill,T Natarajan,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,40,1,5.6,Shubman Gill,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,41,1,6.1,Shubman Gill,Aiden Markram,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,42,1,6.2,Sai Sudharsan,Aiden Markram,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,43,1,6.3,Shubman Gill,Aiden Markram,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,44,1,6.4,Shubman Gill,Aiden Markram,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,45,1,6.5,Shubman Gill,Aiden Markram,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,46,1,6.6,Shubman Gill,Aiden Markram,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,47,1,7.1,Shubman Gill,Mayank Markande,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,48,1,7.2,Shubman Gill,Mayank Markande,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,49,1,7.3,Shubman Gill,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,50,1,7.4,Sai Sudharsan,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,51,1,7.5,Shubman Gill,Mayank Markande,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,52,1,7.6,Shubman Gill,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,53,1,8.1,Shubman Gill,Fazalhaq Farooqi,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,54,1,8.2,Shubman Gill,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,55,1,8.3,Sai Sudharsan,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,56,1,8.4,Shubman Gill,Fazalhaq Farooqi,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,57,1,8.5,Shubman Gill,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,58,1,8.6,Sai Sudharsan,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,59,1,9.1,Sai Sudharsan,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,60,1,9.2,Shubman Gill,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,61,1,9.3,Sai Sudharsan,Mayank Markande,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,62,1,9.4,Sai Sudharsan,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,63,1,9.5,Shubman Gill,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,64,1,9.6,Sai Sudharsan,Mayank Markande,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,65,1,10.1,Shubman Gill,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,66,1,10.2,Shubman Gill,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,67,1,10.3,Sai Sudharsan,Marco Jansen,7,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,68,1,10.3,Sai Sudharsan,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,69,1,10.3,Sai Sudharsan,Marco Jansen,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,70,1,10.4,Sai Sudharsan,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,71,1,10.5,Shubman Gill,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,72,1,10.6,Sai Sudharsan,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,73,1,11.1,Shubman Gill,Abhishek Sharma,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,74,1,11.2,Sai Sudharsan,Abhishek Sharma,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,75,1,11.3,Shubman Gill,Abhishek Sharma,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,76,1,11.3,Shubman Gill,Abhishek Sharma,6,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,77,1,11.4,Shubman Gill,Abhishek Sharma,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,78,1,11.5,Shubman Gill,Abhishek Sharma,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,79,1,11.6,Shubman Gill,Abhishek Sharma,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,80,1,12.1,Sai Sudharsan,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,81,1,12.2,Shubman Gill,T Natarajan,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,82,1,12.3,Shubman Gill,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,83,1,12.4,Sai Sudharsan,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,84,1,12.5,Shubman Gill,T Natarajan,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,85,1,12.6,Shubman Gill,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,86,1,13.1,Shubman Gill,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,87,1,13.2,Sai Sudharsan,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,88,1,13.3,Shubman Gill,Mayank Markande,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,89,1,13.4,Shubman Gill,Mayank Markande,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,90,1,13.5,Shubman Gill,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,91,1,13.6,Sai Sudharsan,Mayank Markande,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,92,1,14.1,Sai Sudharsan,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,93,1,14.2,Hardik Pandya,Marco Jansen,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,94,1,14.3,Hardik Pandya,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,95,1,14.4,Shubman Gill,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,96,1,14.5,Hardik Pandya,Marco Jansen,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,97,1,14.6,Hardik Pandya,Marco Jansen,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,98,1,15.1,Hardik Pandya,Bhuvneshwar Kumar,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,99,1,15.2,Hardik Pandya,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,100,1,15.3,David Miller,Bhuvneshwar Kumar,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,101,1,15.4,Shubman Gill,Bhuvneshwar Kumar,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,102,1,15.5,Shubman Gill,Bhuvneshwar Kumar,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,103,1,15.6,David Miller,Bhuvneshwar Kumar,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,104,1,16.1,David Miller,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,105,1,16.2,Shubman Gill,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,106,1,16.3,David Miller,T Natarajan,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,107,1,16.4,David Miller,T Natarajan,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,108,1,16.5,Rahul Tewatia,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,109,1,16.6,Shubman Gill,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,110,1,17.1,Shubman Gill,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,111,1,17.2,Rahul Tewatia,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,112,1,17.2,Rahul Tewatia,Fazalhaq Farooqi,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,113,1,17.3,Rahul Tewatia,Fazalhaq Farooqi,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,114,1,17.4,Dasun Shanaka,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,115,1,17.5,Shubman Gill,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,116,1,17.6,Dasun Shanaka,Fazalhaq Farooqi,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,117,1,18.1,Dasun Shanaka,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,118,1,18.2,Shubman Gill,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,119,1,18.3,Dasun Shanaka,T Natarajan,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,120,1,18.4,Dasun Shanaka,T Natarajan,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,121,1,18.5,Dasun Shanaka,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,122,1,18.6,Shubman Gill,T Natarajan,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,123,1,19.1,Shubman Gill,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,124,1,19.2,Rashid Khan,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,125,1,19.3,Noor Ahmad,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,126,1,19.4,Dasun Shanaka,Bhuvneshwar Kumar,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,127,1,19.5,Mohammed Shami,Bhuvneshwar Kumar,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,128,1,19.6,Mohit Sharma,Bhuvneshwar Kumar,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,1,2,0.1,Anmolpreet Singh,Mohammed Shami,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,2,2,0.2,Anmolpreet Singh,Mohammed Shami,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,3,2,0.3,Abhishek Sharma,Mohammed Shami,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,4,2,0.4,Anmolpreet Singh,Mohammed Shami,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,5,2,0.5,Anmolpreet Singh,Mohammed Shami,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,6,2,0.6,Aiden Markram,Mohammed Shami,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,7,2,1.1,Abhishek Sharma,Yash Dayal,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,8,2,1.2,Abhishek Sharma,Yash Dayal,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,9,2,1.3,Abhishek Sharma,Yash Dayal,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,10,2,1.3,Abhishek Sharma,Yash Dayal,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,11,2,1.4,Abhishek Sharma,Yash Dayal,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,12,2,1.5,Rahul Tripathi,Yash Dayal,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,13,2,1.6,Aiden Markram,Yash Dayal,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,14,2,2.1,Rahul Tripathi,Mohammed Shami,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,15,2,2.2,Heinrich Klaasen,Mohammed Shami,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,16,2,2.3,Heinrich Klaasen,Mohammed Shami,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,17,2,2.4,Aiden Markram,Mohammed Shami,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,18,2,2.5,Aiden Markram,Mohammed Shami,3,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,19,2,2.6,Heinrich Klaasen,Mohammed Shami,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,20,2,3.1,Heinrich Klaasen,Yash Dayal,4,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,21,2,3.2,Heinrich Klaasen,Yash Dayal,1,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,22,2,3.3,Aiden Markram,Yash Dayal,0,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
62,23,2,3.4,Aiden Markram,Yash Dayal,2,Group,Narendra Modi Stadium,Ahmedabad,GT,SRH,SRH,field,GT,34,0,Shubman Gill,15,5
